1463617907578052609,ElliottForecast,1637806676,"$AAPL View @ http://elliottwave-forecast.com has made new all time highs recently, it is correcting the 11/12 cycle right now, we like to buy the dip in 3, 7 or 11 swing at the blue box extremes, we don’t like to sell it.  #Elliottwave #Trading #stocks",0,0,1
1463618233802625029,Lew2323,1637806754,Happy with how it went. Stopped out $sqqq for break even. $aapl continues to do well. Up 0.65% for the day while sticking to pre-market thoughts and searching for RS names for next week given the market holds and breadth improves.,0,0,6
1463618265222205448,AladinTrade,1637806761,"I repeat my personal prediction:by December 30, $aapl will be $180! #apple @tim_cook @munster_gene @jimcramer",0,1,0
1463618610971041795,ProlificTraders,1637806844,Would you rather: Spend 95% of your incomeInvest 5% and work for 40 years? OR:Spend 75%invest 25%and work for 25 years? This is a choice everyone has.  $AAPL $MSFT $GOOGL $AMZN $FB $AMC $BABA $TSLA $NDVA $JPM $JNJ $WMT $UNH $MA $HD $TSLA $WFC $VZ $NFLX $BAC $AA $TTM,0,4,6
1463618786687291398,MangotreeA,1637806886,"Hawkish minutes from the Fed confirming what I’ve feared. Inflation running hot, shot at more aggressive taper + earlier rate hikes. Jobs data being good checks the second box for tightening policy. Rough 2022 to come. Maybe short mega cap? $tsla $qqq $aapl $nvda etc...",0,3,2
1463618792446119936,TradeLikeGates,1637806887,"WL Results: 0 Wins, 0 Loss, 4 Void$AFRM from the side chart WL hit for the gains and we took wins on $AAPL and $SPY before the trigger breaks. But according to the rules, I have to count those as technical voidsENJOY YOUR DAY OFF TOMORROW!",0,0,5
1463618973086494724,algobotnews,1637806930,Wall Street in Fives - Must Read Lists for Wednesday$GPS $JWN $HPQ $DELL $DE $AAPL $TSM $NKE $SLI $GOCO $GOGL $NNDM $KURA $FFIE $CVX $BABA $DLTR $SPOT $FIS $GM $ADEX $BTC $$BTC $PLAN $PSTG $VMW $GES $ADSK,0,1,0
1463619002685480960,ProlificTraders,1637806937,Where to Invest in your 20s/30s: Books StocksNetworking Side Hustles Valuable Skills Your Health & Fitness $AAPL $MSFT $GOOGL $AMZN $FB $AMC $BABA $TSLA $NDVA $JPM $JNJ $WMT $UNH $MA $HD $TSLA $WFC $VZ $NFLX $BAC $AA $TTM $DIS $INTC $F $A $S $PLUG $ME $FUTU,0,4,7
1463619213637996544,JordanJamesEtem,1637806987,"Kosinski, M., Stillwell, D., Graepel, T.: Private traits and attributes are predictable from digital records of human behavior. PNAS 110(15), 5801–5805 (2013)#Insight #ComputerScience #Character $ORCL $MSFT $DELL $AAPL $INTC $NVDA $ETH $GOOG $TSLA",1,2,1
1463619389039816710,vtmtrading,1637807029,Wall Street in Fives - Must Read Lists for Wednesday$GPS $JWN $HPQ $DELL $DE $AAPL $TSM $NKE $SLI $GOCO $GOGL $NNDM $KURA $FFIE $CVX $BABA $DLTR $SPOT $FIS $GM $ADEX $BTC $$BTC $PLAN $PSTG $VMW $GES $ADSK,0,0,0
1463619604282941441,flippinpennies,1637807081,"I will learn from anyone and everyone on this site.Whether you've been trading and investing for 3 decades or 3 months, I believe you've made unique mistakes & have something to teach from overcoming them. $SPY $TSLA $LCID $AAPL",0,2,4
1463619684725448708,MarketRebels,1637807100,Most Traded Contracts $AAPL 26 November $162.50 Call$AAPL 26 November $160 Call$AAPL 26 November $165 Call$AAPL 26 November $160 Put$AMD 26 November $155 Call$TSLA 03 December $920 Put$BAC 03 December $50 Call$TSLA 26 November $1000 Put$UMC April $10 Put,1,9,36
1463620320166875137,mediasentiment,1637807251,$AAPL  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 802,0,0,0
1463620327402053638,mediasentiment,1637807253,$AAPL  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 803,0,0,0
1463620653416910860,7PddMccIV6grIbP,1637807331,Making a fortune in $cryptoBonus 40% https://mining.online/?ref=1536589$wish $amc $cei $gme $bbig $wdlf $kync$hpil $tonr $cei $amc $gme $dats $fami$any $lghl $cei $hmbl $phil $tsla$cei $ppje $gdet $incc $enzc $wish $cei$cei $fami $fb $aapl $ride $aezs $sava$cei $gme $bbig,0,2,4
1463621714785435648,dailyEdgeGroup,1637807584,Nice chart showing the dependence of $NDX performance on yields these last months.$QQQ $XLK $AAPL $MSFT $AMZN,0,0,1
1463621793353068545,Tiger01255,1637807602,Shout-out to the discord analysts for giving me the conviction to buy the dip on AMZN! Making 10k a day feels so routine now$TSLA $SPY $BA $GME $WMT $BBY $QQQ $TD $S $NIO $D $AMC $RKT $ITM $DIS $GM $SHOP $RIOT $TGT $F $ORCL $PLTR $WB $GOOG $AAPL,0,2,2
1463621888727343110,Tiger01255,1637807625,The traders and analysts over at the discord server simply do not miss! I didn't know this amount of profit was even possible. So glad I found this discord room!$NIO $BA $TSLA $SPY $AMD $PT $EV $AAPL $ES $ROKU $AMC $TD $QCOM $MRK $UVXY $NVDA $CVS $V $TSM $MARA $F $AESE,1,2,2
1463621990497992708,Tiger01255,1637807649,"Almost thru the year and here we find massive gains on the overall portfolio, just spent 275k on some real estate. My first time expanding outside of equities.$FSR $PLTR $AAPL $TSLA $M $GME $AMZN $EBAY $PTON $PENN $ZM $SPY $QQQ $UVXY $V",0,2,2
1463622187055779846,iChoose100,1637807696,$AAPL the monthly is bullish indeed. Thanks for the insight. The daily is bearish though. I'm short since 164 and hope to exit around 157ish,1,0,0
1463622938574401536,leoo_bp,1637807876,$FB: 24%$LVMH: 23%$AAPL: 14%$FDX: 14%$AD: 12%Liquidez: 13%,1,2,1
1463622944781856771,vanhiha,1637807877,$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME $SPY $QQQ $DIS $TSLA $SHOP$AMD $AAPL $SQ $AMZN $EA $SEDG $MA $V $KO $PYPL $RCL $GOOG $NKLA $DKNG $HD $ROKU $NFLX $FB  $GILD $VXX $MSFTThanks to the discord group for the traders ,1,2,3
1463624718049755136,StockHawk247,1637808300,"Highest volume options last hour:$KDP, $TSLA, $GKOS, $OXY, $LUMN, $UAL, $LVOX, $MSFT, $NVDA, $GILD, $AAL, $LUV, $CCCS, $FB, $LCID, $SCWX, $TWTR, $COTY, $NCR, $SKX, $GM, $IRNT, $GLW, $AMC, $TGT, $GOOGL, $MVST, $AAPL, $VZ, $CSCO, $BABA, $CCL, $KHC, $KSS, $SOS, $PANW, $DISCA, $ANY",1,2,5
1463624982450552832,DYORCryptoBot,1637808363,[SCAN RESULTS - 15m]Exchange: #FTXTop 5 bullish trend (#PERP futures)1: $CEL2: $CHZ3: $STMX4: $ZEC5: $DASHTop 5 bullish trend (#USD stocks)1: $BITW2: $AMD3: $SPY4: $NVDA5: $AAPLNot buy signals. #DYOR,0,0,1
1463624984581050381,fundamentalsbot,1637808363,Apple Inc current quarter revenue growth YoY of 28.80% ranked 1406 out of 5671 companies in our database.  https://tradeideashq.com/stocks/aapl?source=twitter-income… $AAPL,0,0,0
1463625251900821506,equity_junkiee,1637808427,"Private members were alerted on #Oil at the close on Monday. Since then, energy has lead the market. $APA +9%  $XOM +4% $XLE +5% winners in 2 days.Taking profits and rotating into something else. Can you guess what it is? #Bitcoin $AMC $GME $QQQ $SPY $IWM $TSLA $AMD $AAPL",1,6,5
1463625277049692169,SmartOptionsAi,1637808433,5 Bad Habits of An Options Trader (and the Solutions)http://smartoptions.ai/post/badhabits$spy $aapl $tsla,0,0,0
1463625942509789195,JubaksPicks,1637808592,Added shares of $AAPL to my Volatility and #JubakPicks Portfolios with a tight target price of $179 a share. More here:,0,0,0
1463626311432392709,DecadeInvestor,1637808680,"If I would have invested $1,000 into $AAPL in January 1998, I’d have $1,780,000 today.But I wasn’t even born yet so I couldn’t have done that. Damn.",19,21,306
1463627295382515718,DayTradeJay,1637808914,If it wasn’t for $AAPL I’m pretty sure I’d go broke. Happy Thanksgiving you degenerates.,0,0,0
1463628071769030659,SelectOptions,1637809099,Dark Pool PrintSymbol: $AAPLSize: 2.1M sharesPrice: 161.94Total: $342.7M,0,1,3
1463628495502725125,thuhkang,1637809200,Today's Most Active Calls...$ZM $TSLA $NVDA $AMD $AAPL $MARhttp://staygreen.blackboxstocks.com/SHBb#options #stockmarket #wallstreet #nasdaq #nyse #fintech #blackbox,1,2,6
1463628498682134535,AladinTrade,1637809201,"Good, go short. I'll buy your shares!  $aapl",1,0,0
1463628507817336835,get_blow,1637809203,these are the most active stocks right now $FNMA  $FMCC  $F  $AAPL  $LCID  $AMD  $ITUB  $GPS  $JWN  $WISH,0,0,1
1463629998485643268,MarketRebels,1637809559,Wednesday Option Volume $TSLA 1.679m (48% call/52% put)$AAPL 1.325m (69% call/31% put)$NVDA 629k (66% call/34% put)$AMD 584k (65% call/35% put)$F 522k (66% call/34% put)$LCID 463k (59% call/41% put)$FB 367k (70% call/30% put)$PLTR 330k (63% call/37% put),3,7,24
1463630021625626636,NoloTrades,1637809564,$UNH daily raindrop chart (volume based candles)-Downtrend breakout-Volume picked up end of day with buyers in control$AAPL $TSLA $BTC $PLTR $AMZN $TDOC $JNJ $PFE,0,2,1
1463630037350031367,InvestingAngles,1637809568,Market Pulse – Getting Ready for Rally = 24.11.2021 $MSFT $AMZN $AAPL $FB $XOM $NVDA $GOOGL $SHOP,0,0,2
1463630442150903810,AAPLinsights,1637809665, Automated Hourly $AAPL  Sentiment Report ( / ) 1. Product Series Reviews:#iPhones 62/87#Mac #Macbook 53/87#iPad 68/51#AppleWatch 78/91#MacOS #iOS 30/23General #Apple Products 60/722. Company News: 35/783. Social Media: 63/2811/24/2021 22:07 UTC,0,1,0
1463631099985281024,StckPro,1637809821,$AAPL NEW ARTICLE : Apple sues Pegasus spyware developer: What you need to know https://stck.pro/news/AAPL/18621448… Get all the latest $AAPL related news here : https://stck.pro/news/AAPL,0,0,0
1463632034664910853,NWFAYSP,1637810044,Were Utilities like $VZ the canary for the rotational revaluations taking place? It appears so and it will work through every sector one way or another. $AAPL $TSLA $MSFT $FB $NVDA,0,2,2
1463632417076486148,BalarezoCapital,1637810135,$AAPL The probabilities of the market correcting with Apple acting as bullish as it is are low. Look at the volume. Any pullbacks would be gifts to get in.,1,0,1
1463632532293914624,MacHashNews,1637810163,Apple debuts new short 'Saving Simon' shot on iPhone 13 Pro http://dlvr.it/SD7rPm $AAPL,0,0,1
1463632541429100547,MacHashNews,1637810165,Shazam for iOS will listen to songs for longer before giving up http://dlvr.it/SD7rQq $AAPL,0,0,0
1463636505344167937,erawaeb,1637811110,"No change for me today. Decent day but $TSLA couldn’t break past the 1127 point. Till next week, time to enjoy the holidays Spend time with loved ones all, have a great weekend. $SPY $QQQ $TSLA $AAPL $NVDA",0,1,7
1463637048338919435,dylon_mcdonald,1637811240,I wonder where $AAPL would be now if they had bought $TSLA ,0,0,0
1463637314681249792,MacHashNews,1637811303,"Apple debuts 2021 holiday ad 'Saving Simon,' shot on iPhone 13 Pro http://dlvr.it/SD7tXJ $AAPL",0,0,1
1463638472040853506,TricktradesA,1637811579,"Basket of stocks for Wednesday, November 24, 2021 $SPY $AAPL $AMD $FB $MSFT $BABA $TWTRhttp://tricktrades.com",0,0,0
1463638645710098433,WsbmodR,1637811620,$tsla $qqq $aapl $fsr $cei $fb $docn $mito all positive today. Let's go big on Monday. Friday expect low vol.,0,0,1
1463638712567451654,StockMKTNewz,1637811636,Large cap stocks with the most shares traded todayFord $F 77M sharesApple $AAPL 67.2MLucid $LCID 60.9M$AMD 60.5M$ITUB 56.8MNvidia $NVDA 43.3M$BAC 39.9MPalantir $PLTR 35MHP $HPQ 33.9MAT&T $T 33.6M$NIO 33.3M$BBD 33.2MCarnival $CCL 30.4M$SOFI 28.5MRoblox $RBLX 28.1M,1,8,17
1463638915483582468,javistocks,1637811685,Updating portfolio (from top to bottom %):$FB$SE$SHOP$NVDA$AMNZ$AAPL$CRWD$SQ$U$TSM$AFX$APPS$DAC$VEEV$FSLY$OKTA,0,0,2
1463639303595061251,DecadeInvestor,1637811777,Now we all wish would have bought $AAPL that early… *In my opinion* I believe we are still early on the Metaverse… Here’s how you can invest in it:,0,0,9
1463640380805582848,metaverseconomy,1637812034," Worlds: $RBLX, $MRVSHardware/Software: $APPL, $MRVS, $U, $NVDACommunication: $MRVS, $SNAP, $AAPL, $DSCRDCurrency: $BTC, $ETH, $SOLGames: $RBLX, $MRVS, $MSFTCommerce: $SE, $AMZN, $MRVS, $AAPL, $OPSEA",0,0,0
1463640704198983683,vijaya_telugu,1637812111,"$AAPL In my opinion, the best value for money tech product is the iPad 9th gen (2021). But it is conspicuously absent from retailers this BlackFriday. Costco, Amazon, Target all of them showing out of stock. Guess Apple really diverted components from iPad to other products mfg.",1,0,0
1463640751464669189,TradersCraft,1637812122,Amazing. Thanks Kevin! $AAPL really smashed it... as the MT prophecy fortold!,1,0,2
1463640769667940352,InsiderFinancex,1637812127,Top Sweep Activity from Smart Money daily recap courtesy of the real-time dashboard from https://insiderfinance.io:1. $TSLA 120.3K contracts2. $AAPL 68.3K3. $F 20.2K4. $T 17.1K5. $AMD 15.5K#OptionsFlow #OptionsTrading #Trading,0,0,1
1463641075709587461,SpartanTrading,1637812200,"Mid Week Swing Chat Update:Choppier week but some great continuation on $AAPL $TSM as of late, $GOOGL $SAVA credit Perfect for busy individuals who want to trade Stock & Options Entry, Target & Exits w/ Guidance!http://spartantrading.com/swing-trading/Black Friday Promos on Now!",0,0,0
1463643606221266945,get_blow,1637812803,This year: $AAPL has changed 1.25X$AMD has changed 1.62X$F has changed 2.38X$FMCC has changed 0.38X$LCID has changed 5.22X,0,0,1
1463643622570700802,FintwitSynapse,1637812807,Top Trending Stocks on #fintwit: 1. $AMD 2. $NVDA 3. $RBLX 4. $XPEV5. $BAC6. $GOEV7. $ISPC8. $AAPL9. $NET10. $DISTelegram for frequent updates: https://bit.ly/3jLkwmO#investing #stocks #wallstreetbets,0,0,1
1463643764027703303,Danger009Mouse,1637812841,"There are 32 companies in the S&P 500 & NASDAQ 100 that that are Overbought based on RSI today: $AAPL, $AMD, $AME, $AOS, $CDW, $CHD, $CME, $COST, $DLTR, $DPZ, $DRE, $EIX, $FAST, $GWW, $HD, $HPQ, $JNPR, $KEYS, $LOW, $LRCX, $MAS, $MU, $NVDA, $PFG, $PLD, $POOL, $QCOM, $TER, $UNP,",1,0,0
1463644490342744070,putcallbets,1637813014,$AAPL next week ,0,0,3
1463644917708713984,GreatStockMark1,1637813116,11/24 - Monthly-Weekly-Daily Up order by Weekly from personal watchlist - $MRO $DE $OKE $BLDR $CVX $MU $SCHW $PANW $COST $SBUX $MTTR $MCD $BMO $AMD $MCHP $UAL $LOW $PSA $AAPL $HD $ETSY $PZZA $MCFE $SPY $MA #stocks #stocksToWatch #stockscreener,0,0,0
1463645260794380292,RealDayTrading,1637813198,Of my current positions -$AAPL - will be profitable$SNAP - will be profitable$M - should be profitable$TSLA - should be profitable$LOW - should scratch$DHI - should scratch$PEP - scratch or small loss$W - not a chance in hell - loss$SPY - holding as a hedge,2,0,11
1463645268239343620,LostInThe____,1637813199,I'd short $AAPL before $ORGN.,1,1,0
1463645288292184066,wlcme2theclub,1637813204,Spotted a $aapl Dark Pool print via @unusual_whales mobile! 2.1million+ size transaction @ 161.94  ?!? Dark Pool tab shows +74%  ,2,0,1
1463646612312707072,AAPLinsights,1637813520, Automated Hourly $AAPL  Sentiment Report ( / ) 1. Product Series Reviews:#iPhones 52/85#Mac #Macbook 53/73#iPad 60/52#AppleWatch 69/87#MacOS #iOS 30/23General #Apple Products 61/652. Company News: 60/403. Social Media: 55/2911/24/2021 23:12 UTC,0,1,0
1463650294579941377,dogeattache,1637814398,$AAPL Former Apple worker inspires Washington state measure seeking to curb NDAs,0,0,0
1463650594196017153,newsfilterio,1637814469,Former Apple worker inspires Washington state measure seeking to curb NDAs $AAPL https://newsfilter.io/articles/former-apple-worker-inspires-washington-state-measure-seeking-to-curb-ndas-5b4ce08db01df0a04c30d01a191489d8…,0,0,0
1463650871414198272,InvestingAngles,1637814535,Posted daily analysis/updates:$SPX $DJIA $NDX$VIXMarket pulse:$MSFT$AMZN$GOOGL$FB$NVDA$SHOP$XOM$AAPLMicro path:$ETH$SPXTune up for daily analysis:$gold $BTC $ETH,0,0,1
1463651174662483974,FintwitSynapse,1637814608,Top Trending Stocks on #fintwit: 1. $AAPL 2. $RBLX 3. $SPY 4. $TWTR5. $NEGG6. $BTB7. $AMD8. $NVDA9. $SELB10. $XPEVTelegram for frequent updates: https://bit.ly/3jLkwmO#investing #stocks #wallstreetbets,0,0,1
1463651919273078792,StckPro,1637814785,$AAPL NEW ARTICLE : Former Apple worker inspires Washington state measure seeking to curb NDAs https://stck.pro/news/AAPL/18624600… Get all the latest $AAPL related news here : https://stck.pro/news/AAPL,0,0,0
1463652147237584896,Trading4JP,1637814839,11/24 EOD scanOutside day$FB $MS $TXN $TDOC $CPNG $JMIA $ON $PENN $HD $ADBE Inside day$DKNG $CSX $LCID $NIO $MU $MSFT $PFE $VZ $OPEN $NKLA $ZM $PINS $QCOM $LI $JD $AMAT $PG $AMZN $NFLXDouble inside day$SNAP $TGT2Days inside$F $AAPL $PYPL $GM $ATVI $SQ $AFRM $MA $MRNA,0,0,1
1463653017572438018,ZacksTrades,1637815047,Someone dropping on the 162.5c for $AAPL last 10-15 minutes with this week exp. Some massive darkpool too came in after close today too! Do we slap the top of this channel around 165ish Friday?,3,5,25
1463656175153684484,SpartanTrading,1637815800,"Thanks to everyone who came & checked us out this morning during our Pre-market Analysis, streamed every Wednesday via YouTube. Here is the link in case you missed it: http://youtu.be/cLzIYi2pUgMSubscribe for weekly streaming & content$SPY $TSLA $AAPL $AMZN $BA $PANW $ROKU $OBGN",0,0,2
1463656237292265479,tradinggrounds,1637815815,"I only need one referral for a share of $AAPL.  If you haven't signed up for @WebullGlobal yet, go ahead and do us both a favor and use the link below!",0,1,6
1463656479454478340,jfhksar88,1637815872,$AAPL highest daily close on record.,2,0,3
1463657188279603200,StockmanDuck,1637816041,Top tweeted stocks:$TSLA $ZM $RBLX $AMZN $COIN $SPX $AMD $FB $MANA $XPEV $MU $JWN $CAT $DE $AAPL $AFRM $SHOP $LCID $FCEL $GPS $MQ $PYPL $GLD $ABNB $DKNG $SE $TWLO $UPST $HPQ $ADSK $PLAN $ROKU $SQ $SOL $WMT $HUT $SAND $GALA $FSLR $FUBO $UNP $AMAT $RTY  #stockstowatch,0,0,1
1463657632229736448,VXO150,1637816147,"Love your charts and data like always but i said what am seeing everywhere, do believe we are going to see the parabola in indices next year as every other idiot talks about fiscal drag and other pessimist stuff. Charts of $AAPL $AMZN look like NDX before going parabolic  2000",1,0,2
1463658013504462849,mediasentiment,1637816238,$AAPL  new alert at http://aheadsup.com/twitter/newsentiment.html?user=usequities…  #stocks #daytrading  #NYSE #NASDAQ #market 861,0,0,0
1463658286432100356,VXO150,1637816303,$AAPL today,1,0,2
