1463453597677629443,PushYourRank,1637767501,Today's Watchlist includes $GE $MFST $F $SL $MMM $DIS $BAC $WFC $QQQ $INTC $YMC $CM $NKE $GOOGL http://ow.ly/lGmh30s1lVp,0,0,0
1463461074695507972,GodefroySchrago,1637769284,Al Gore's Generation Investment Management Portfolio - Q3 2021 Update (1/2) https://seekingalpha.com/article/4471701?source=Twitter…$ADI $AMAT $AMZN $ASAN $AYI $BABA $BAX $BDX $CBRE $CLVPF $CLVT $COO $CRM $CSCO $CTSH $EFX $GOOG $GWRE $HSIC $HTHT $ILMN $INTC $IT $JLL $MCHP $MELI $MSFT $NTNX $PANW $PEN $PTRA,0,0,0
1463462084667133957,newsfilterio,1637769525,Samsung plans to build a $17 billion chip plant in Texas $undefined $INTC $2330-TW https://newsfilter.io/articles/samsung-plans-to-build-a-17-billion-chip-plant-in-texas-b449a14a549f9781692fc6971780dd31…,0,0,1
1463463967939084291,MarcTheShark83,1637769974,ASML | Bernstein  to $867 from $779$ASML $TSM $INTC,0,0,0
1463475736400986114,TheBurdetteLawF,1637772780,Price x volume leaders Tuesday - $TSLA $NVDA $AAPL $AMZN $AMD $MSFT $FB $ZM $LCID $APVO $PYPL $GOOGL $RBLX $BABA $SE $V $MU $NIO $DIS $GOOG $MA $BAC $SQ $XPEV $BBY $MRNA $F $QCOM $JPM $CRWD $SHOP $CRM $SNOW $BA $KTTA $AFRM $INTC $BNTX $ADBE $NFLX $WFC,0,0,1
1463479460083253258,PaulStillman8,1637773668,$ENGA Wish you bought $NFLX $AMZN at the beginning? https://twitter.com/PaulStillman8/status/1463478209287184385…$AMC $GME $AAPL $GOOGL $MSFT $TSLA $QQQ $SPY $DJIA $SLV #BITCOIN   $AMD $MU $INTC $ZM $ROKU $DIS $MRNA $NVAX $INO $ORCL $IBM $PFE $BNTX $SNOW $PLTR $AARK $NVDA $REGN $MELI $NVDA $PENN $WYNN $BABA $BIDU,0,0,1
1463503551494123527,Reginal50883236,1637779411,$INTC Real price will come out soon; Follow price target. https://discord.gg/v3NU84nJnz,0,0,0
1463504140915597320,Disrupttech2,1637779552,$NVDA  $AMD $INTC will use this tech in the future ..easy long once the tech is perfected. also good for EV CHIP making and chip shortage problem. In the long run $NNDM will help reduce overhead costs for making chips..HOT HOT HOT,0,0,2
1463504141066686474,EarlyBirdOption,1637779552,"They aren’t always amazing gains, but our consistency is our greatest asset! We always stay green $SPY $QQQ $IWM $TSLA $AAPL $AMD $NVDA $MU $INTC $AMZN $MSFT $FB $NFLX $ROKU $FUBO $DIS $GE $PYPL $V $MA $LCID $RIVN $GOOGL",0,0,0
1463507714320052234,get_blow,1637780404,This year: $EDU has changed 0.13X$INTC has changed 1.01X$NIO has changed 0.78X$NVDA has changed 2.42X$PLTR has changed 0.88X,0,0,0
1463508147193188361,extremesb,1637780507,"“joint system integration with @911inform has been completed, tested, and (deployed) to multiple customers across the United States”Q4 in-revenue…. #accretive #investments #Security #publicsafety $VSBY $INTC $VSBGF",3,2,33
1463508154986213384,InvestrTrades,1637780509,"Todays Watchlist $SQ   $STLD   $INTC$QCOM   $ABBV   $GDRX$DGX   $PLAN   $GPS$TSLA   $NVAX   $BILI$PSTG   $ADSKAlways manage your risk and take profits when profits come!SEE MONEY, TAKE MONEY! #InvestrWatchlist",0,3,25
1463510394958331909,JAMESCA55834754,1637781043,"$INTCMost winning chat; come out soon, and most profit again,.http://discord.io/WinningLiveTrade…",0,0,0
1463510867232784387,TeresaTrades,1637781156,Largest PUT OI decreases $WFC $MRK $TSLA $OPEN $F $AAPL $NKLA $INTC $AMD $BEKE $MSFT $PLTR $MTG $NVDA $ZM $TSM $OPEN  BlackBox Friday Sale on NOW http://staygreen.blackboxstocks.com/SHD6  #trading #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading,0,0,0
1463512102409314312,A1Syad,1637781450,"$INTC Awaiting buy signal. Trading simplified, free trial at https://zpr.io/RKh5W",0,0,0
1463513414890934272,OptionSkull,1637781763,$INTC Gamma Exposure for today.,0,0,0
1463515249429123076,TradeWithAlerts,1637782200,A nice print for $INTC at 9:30am -- SIDE: BelowBidClick https://tradewithalerts.com/last-print/INTCfor more.Runners : https://bit.ly/2VYiZSaLosers : https://bit.ly/3wWw0scGappers : https://bit.ly/3kEfjiV,0,0,0
1463528364820643847,UTradinghunter,1637785327,INTC CallLotto$INTC#INTC,0,1,1
1463529388771876872,udtrader1,1637785572,"According to @google, their Quantum chip is millions of times faster than the fastest supercomputer using @AMD @Intel.  Then there's @IBM with 127 Qubit processor faster than Google.  @Meta should be drooling to own one to build their metaverse.  $FB $IBM $INTC $AMD $NVDA",0,0,0
1463530508256792578,RothIRAOptions,1637785838,#MoversAndShakers ( $DJI ):$V : 201.05 (1.29 %)$CVX : 117.62 (1.13 %)$CAT : 206.95 (0.79 %)$INTC : 49.41 (0.63 %)$UNH : 449.05 (0.43 %)#trending #stockstowatch #ira #trading Powered by,0,0,1
1463533100118556678,davidmoadel,1637786456,Go From Zero to 60 with an Early-Stage Stake in Fisker - article I wrote for @investorplace https://investorplace.com/2021/11/go-from-zero-to-60-with-an-early-stage-stake-in-fsr-stock/… $FSR $RIVN $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,2
1463533364267433993,PaulStillman8,1637786519,BEBUZEE! It’s $NFLX & $AMZN in one! Now trading under $ENGA for 40 cents a share.https://bebuzee.com$AMC $GME $AAPL $GOOGL $MSFT  $TSLA $QQQ $SPY $DJIA $SLV #BITCOIN   $AMD $MU $INTC $ZM $ROKU $DIS $MRNA $SNOW $PLTR $AARK $NVDA $REGN $MELI $NVDA $PENN $WYNN $BABA $BIDU,1,0,0
1463533428150882304,PaulStillman8,1637786535,BEBUZEE! It’s $NFLX & $AMZN in one! Now trading under $ENGA for 40 cents share.https://bebuzee.com$AMC $GME $AAPL $GOOGL $MSFT  $TSLA $QQQ $SPY $DJIA $SLV #BITCOIN   $AMD $MU $INTC $ZM $ROKU $DIS $MRNA $SNOW $PLTR $AARK $NVDA $REGN $MELI $NVDA $PENN $WYNN $BABA $BIDU,1,0,0
1463533640579747841,davidmoadel,1637786585,Fed's Favorite Inflation Indicator At 30-Year-High As Savings Rate Plunges To Pre-COVID Levels https://zerohedge.com/personal-finance/feds-favorite-inflation-indicator-30-year-high-savings-rate-plunges-pre-covid… #fed $TLT $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463534048253562880,davidmoadel,1637786682,The Number Of Americans Filing For First-Time Jobless Benefits Was The Lowest Since 1969 Last Week https://zerohedge.com/markets/number-americans-filing-first-time-jobless-benefits-was-lowest-1969-last-week… #fed $TLT $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463534139366326277,davidmoadel,1637786704,US Durable Goods Orders Unexpectedly Suffer First Back-To-Back Drop Since April 2020 https://zerohedge.com/economics/us-durables-goods-orders-unexpectedly-suffer-first-back-back-drop-april-2020… $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463541832789417999,RothIRAOptions,1637788538,#MoversAndShakers ( $DJI ):$V : 201.73 (1.63 %)$CAT : 207.595 (1.10 %)$CVX : 117.35 (0.90 %)$UNH : 450.15 (0.68 %)$INTC : 49.405 (0.62 %)#trending #stockstowatch #ira #trading Powered by,0,0,0
1463542466381066241,PaulStillman8,1637788689,BEBUZEE! It’s $NFLX & $AMZN in one! Now trading under $ENGA for 40 cents share.$AMC $GME $AAPL $GOOGL $MSFT  $TSLA $QQQ $SPY $DJIA $SLV #BITCOIN   $AMD $MU $INTC $ZM $ROKU $DIS $MRNA $SNOW $PLTR $AARK $NVDA $REGN $MELI $NVDA $PENN $WYNN $BABA $BIDU,0,0,0
1463543391837319169,SuperStocks11,1637788910,Healthy Extracts Inc.#OTCQB  $HYEX A leading innovator of clinically proven plant-based products for heart and brain healthhttp://healthyextractsinc.com@SteveKann @BillyGains01 $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC,0,0,0
1463543663825502217,davidmoadel,1637788975,GlobalFoundries IPO Lets You Invest in a Chip-Shortage Problem Solver -- article I wrote for @investorplace https://investorplace.com/2021/11/gfs-stock-lets-you-invest-in-a-chip-shortage-problem-solver/… $GFS $AMD $NVDA $MU $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,1
1463543841185669127,MARKETN81193170,1637789017,"$intc Best Chatroom"" I've made over $264K By their alert,..               https://discord.io/rt20YftG",0,0,0
1463544328538656771,Stock_Market_Pr,1637789133,"Need Fast Computer? OMEN GT13-0090 (1TB,Intel $INTC Core i9-10850k,5.2 GHz, 32GB) Rtx 3090 #Desktop - Black http://dlvr.it/SD6sTv #Computer #FastComputer #ad",0,0,0
1463548572251475974,MARKETN81193170,1637790145,"$INTC   Best Chatroom"" I've made over $264K By their alert,..               https://discord.io/rt20YftG",0,0,0
1463549839875129354,davidmoadel,1637790447,Microsoft Stock Is a Powerful Cloud-Market Runner -- article I wrote for @tipranks https://tipranks.com/news/article/microsoft-stock-is-a-powerful-cloud-market-runner/… $MSFT $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,1
1463550009777917954,soloprosperity,1637790488,"Here are some names that are ""high quality"" while trading at double the FCF Yield of the S&P 500. Obviously future growth is the major concern.$INTC $MO $CHKP $HPQ $BBY $CBOE $HLF $INVA $WU $HIBB $CTXS $CMPR $HRB $CWH $CDK $ABG $OMC $SBH $ALSN $WW",1,0,2
1463550493691576322,TeresaTrades,1637790603,"147%, 63%, & 50%gainers at #BlackBoxStocks Top algo-based options alerts at mid-day (times AKDT)  BlackBox Friday Sale on NOW http://staygreen.blackboxstocks.com/SHD6 $PENN $INTC $AAPL $NVDA $INTC #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading",0,0,1
1463550503283920900,soloprosperity,1637790606,"Personally I own $INTC $MO $CBOE and $BBYMost of the others I don't have a huge interest in but I have kicked the tires on $ALSN $SBH $HRB $CTXS and $ABG.Anyways, just a fun list to poke through for any ""value"" folks out there =)",0,0,2
1463556574698422278,extremesb,1637792053,“Minutes Matter – But Seconds Count” ⁦@911inform⁩ ⁦@vsbltyco⁩ #safety #security #AI #IoT #ML ⁦@NewJerseyDOE⁩ ⁦@NewJerseyOAG⁩ ⁦@PhilMurphyNJ⁩ $VSBY $VSBGF ⁦@VSBYInvestors⁩ #INTEL $INTC,3,8,53
1463557036873076743,TheBurdetteLawF,1637792163,Active options Wednesday - $AAPL $TSLA $AMD $NVDA $AMC $F $AMZN $RBLX $FB $BAC $NIO $BABA $OPEN $PLTR $LCID $JWN $MSFT $GPS $RIOT $HTZ $AAL $MU $BA $DKNG $TLRY $DIS $WISH $UBER $PYPL $ADSK $INTC $BBIG $JPM $AFRM $ZM $UMC $XPEV $AMRS $HOOD $SOFI $PTON $HPQ,0,0,1
1463557334177882123,davidmoadel,1637792234,Why It’s Time to Revisit Lucid Stock -- article I wrote for @tipranks https://tipranks.com/news/article/why-its-time-to-revisit-lucid-stock/… $LCID $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463557565779001344,CannabisHempCBD,1637792289,How the $1 trillion infrastructure bill will direct billions toward tech spendinghttps://marijuanamoment.net/biden-signs-infrastructure-bill-promoting-marijuana-research-by-encouraging-access-to-dispensary-products/… $GOOG $BA $FB $GOOGL $INTC $IBB $IBM $TSLA $TWTR $VXX $TLRY $NVDA $NFLX $SPY $AAPL $AMD $BABA $CGC $OIL $CMG $DIS $BIDU $BHC $BIOC $AAL $BIIB $BKNG $BZUN $DPW $AAOI $BAC,0,0,1
1463558669933715463,CannabisHempCBD,1637792553,Thanksgiving Pre LOAD  #Tech #stocks down and #Cannabis stocks are up nice$BRK.A $LDSVF $NVR $AMZN $SEB $BKNG $CABO $CMG $GOOGL $AZO $AMC $GME $GOOG $BA $FB $GOOGL $INTC $IBB $IBM $TSLA $TWTR $VXX $TLRY $NVDA $NFLX $SPY $AAPL $AMD $OIL $CMG $DIS $BIDU,0,0,1
1463559587882156032,thevoidbeckon,1637792772,Short $INTC Short $NKE,0,0,1
1463560790645030915,davidmoadel,1637793058,Why SmileDirectClub's Spending Should Leave Investors Frowning -- article I wrote for The Motley Fool https://fool.com/investing/2021/11/24/why-smiledirectclubs-spending-should-leave-investo/… $SDC $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME @themotleyfool,0,0,1
1463567796646948875,Space_Scalper,1637794729,"$INTC Double inside candle, might form a third on the hourly chart here, currently stuck in this wedge, watching to see which direction this breaks out",0,0,1
1463568365637746698,extremesb,1637794864,"""Projected to be in 500 schools in New Jersey & other states this year""  #NJ #NewJersey #education #safety @News12NJ #media @911inform @vsbltyco @njpta @NJEA $INTC $VSBY $VSBGF #911",1,1,31
1463570563591557131,cryptom10340916,1637795388,You will all be millionaires very soon! Welcome to crypto!$NAKD $TSLA $AAPL $NIO $SPY $INTC $GE $SNDL $NXTD $XELA $RIDE $MREO $ZOM $FCEL $FEYE $GALA $AAL $PLTR $CCL,1,1,2
1463572879145148417,extremesb,1637795940,How many #parents in #NewJersey will want this #security #technology available at their kid’s school…. @njdotcom @starledger @911inform @vsbltyco and backed by #Intel  $VSBY $VSBGF $INTC,2,2,28
1463573821961682952,shanytc,1637796165,$INTC -33% 2 years.$AMD +147% 2 years. Yeah... we knew who's the winner long time ago.,0,0,1
1463575806681272320,RothIRAOptions,1637796638,#MoversAndShakers ( $DJI ):$V : 202.3 (1.92 %)$CAT : 207.2886 (0.95 %)$INTC : 49.4862 (0.79 %)$CVX : 117.175 (0.75 %)$UNH : 450.45 (0.74 %)#trending #stockstowatch #ira #trading Powered by,0,0,0
1463575866257117190,LeviTrade2,1637796653,$INTC Waiting for Buy signal on  INTC with https://ultraalgo.com/?afmc=UltraShorterKing…,0,0,0
1463576154854539267,ShortAlgoTrades,1637796721,$INTC Waiting for Buy signal on  INTC with https://zpr.io/4BtmcrXgfUT2,0,0,0
1463576399642570762,vanhiha,1637796780,It was a huge blessing joining this discord community. Everyday I feel like I'm getting closer to financial freedom!$CLDR $NOK $ABEV $ZNGA $SAVE $MGM $C $ET $PBR $SNAP $XOM $LUV $MSFT $ITUB $BBD $HAL $INTC $SIRI $KEY $RCL  $CHK $GILD $VAL $OAS $DGLY $NE $SPCB $WLL $MRO $TSLA,0,0,1
1463578263087845380,SwingingForward,1637797224, Dell Q3 Earnings PreviewRelated Tickers: $DELL $VMW $HPQ $AAPL $INTC#research #unitedtraders #stockresearch #stockmarket #fundamentals,0,2,3
1463594911408795651,davidmoadel,1637801193,Crash-Hedge Prices Are Surging https://zerohedge.com/markets/crash-hedge-prices-are-surging… $VIX $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,2
1463595057114750995,davidmoadel,1637801228,"FOMC Minutes Show The Fed Fears Stagflation, Suggest Taper Pace Could Accelerate https://zerohedge.com/markets/fomc-minutes… #fed $TLT $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME",0,0,0
1463595282042699781,davidmoadel,1637801282,Have Option Players Taken The Week Off? https://zerohedge.com/markets/have-option-players-taken-week… $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463595478722002954,davidmoadel,1637801329,Go From Zero to 60 with an Early-Stage Stake in Fisker -- article I wrote for @investorplace https://investorplace.com/2021/11/go-from-zero-to-60-with-an-early-stage-stake-in-fsr-stock/… $FSR $RIVN $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463595564570841088,davidmoadel,1637801349,Desktop Metal Stock Will Benefit from Soaring Sales Despite Wacky Price Action - article I wrote for @investorplace https://investorplace.com/2021/11/dm-stock-will-benefit-from-soaring-sales-despite-wacky-price-action/… $DM $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,1
1463595694158237697,davidmoadel,1637801380,Capture a Piece of a $60+ Billion Opportunity With UiPath Stock - article I wrote for @investorplace https://investorplace.com/2021/11/capture-a-piece-of-a-60-billion-opportunity-with-path-stock/… $PATH $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463595791919071247,davidmoadel,1637801403,Reach for Some Meaty Profits with a Stake in Portillo’s - article I wrote for @investorplace https://investorplace.com/2021/11/reach-for-some-meaty-profits-with-a-stake-in-ptlo-stock/… $PTLO $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463595864962834438,davidmoadel,1637801421,The Beatdown in PayPal Stock Is an Overreaction - article I wrote for @tipranks https://tipranks.com/news/article/the-beatdown-in-paypal-stock-is-an-overreaction/… $PYPL $SQ $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,0
1463595953588428804,davidmoadel,1637801442,Nio’s Sales Will Put Investors in the Driver’s Seat - article I wrote for @tipranks https://tipranks.com/news/article/nios-sales-will-put-investors-in-drivers-seat/… $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,0,1
1463599715413639169,EarlyBirdOption,1637802339,$DIS puts ran crazy yesterday! The volatility lately has been amazing $SPY $QQQ $IWM $TSLA $AAPL $AMC $GME $TDOC $CRM $PYPL $V $ZM $U $MU $NVDA $AMD $INTC $GE $FB $NFLX $AMZN $MSFT $PLTR $FUBO,0,0,0
1463601510340771847,PS62716464,1637802767,$INTC Classic rotation or profit taking is happening. Fundamentals & future growth outlook is strong. Now is the time to pounce when you see pullbacks or corrections for financial freedom.  Intel -,0,0,0
1463603043363172352,BullishBritt,1637803132,THIS WEEKS RECAP: $INTC 80% $SPY 35% $GE 23% $BA 20% $NIO 8% $VXX SWING $VXX DT -8% $DKNG breakeven,1,0,5
1463607486192111617,Tiger01255,1637804191,It was a huge blessing joining this discord community. Everyday I feel like I'm getting closer to financial freedom!$CLDR $NOK $ABEV $ZNGA $SAVE $MGM $C $ET $PBR $SNAP $XOM $LUV $MSFT $ITUB $BBD $HAL $INTC $SIRI $KEY $RCL  $CHK $GILD $VAL $OAS $DGLY $NE $SPCB $WLL $MRO,0,0,0
1463608506397904904,levered20,1637804435,i think $amd products are subpar. sure they gave $intc a good run here but that says more about $intc than $amd. their software is lacking and you can tell these guys are operating as if they’re running a pop up. margins are gonna get crushed as $intc instigates price war.,0,0,1
1463608563100577795,SeekingAlpha,1637804448,$AMD $INTC - AMD Is Not Intel. https://seekingalpha.com/article/4471828-amd-vs-intel-market-cap-stock-valuation-2030?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated… #stocks #stockmarket #markets,0,0,0
1463609843592437761,trade_to_profit,1637804753,$INTC look at the bid,0,0,0
1463612519227047936,KingStreetBot,1637805391,A trade alert originally called on 11/24/2021 for $INTC just hit 75% profit!,0,0,0
1463614622066348036,TeresaTrades,1637805893,"168%, 104%, & 88% gainers today in #BlackBoxStocks  BlackBox Friday Sale on NOW http://staygreen.blackboxstocks.com/SHD6 $PENN $INTC $NVDA $ARQQ $AAPL $TSLA $XLNX $PTON $GOOGLE $MAR $FUTU $TWTR #trading #learntotrade #DayTrading #OptionsTrading #swingtrading #fintwit #StockMarket #money",0,0,2
1463616582576398341,Alpha_Bronze,1637806360,"S&P 500, Nasdaq eke out small gains as jump in Treasury yields cools!$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $TXN $FB $NFLX $HD $JNJ $PFE $ABBV $LLY $GILD $MRK $AMGN $CVS $TSLA $DIS $PYPL $CSCO $INTC $ORCL $XOM $GS $PG $WMT $SBUX",0,1,2
1463624131358851074,AjithKu65,1637808160,Join the most profitable trading alerts CHATROOM $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY_F $RTY $IWM $VIX $DIA $V,0,1,2
1463624181321388046,AjithKu65,1637808172,Join now$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM,0,1,2
1463626813297487872,JoshuaR38097386,1637808799,"$INTC Real price will come out soon; Follow price targets:,https://discord.gg/hHyAcn6AFZ",0,0,0
